,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
11006,2014-12-11,3.0,2.25,1720,5234,2.0,False,3,9,1240,480,2011,0,98118,47.5547,-122.27799999999999,608000.0
11007,2014-05-23,4.0,3.5,4220,196817,2.0,False,3,10,4220,0,1993,0,98092,47.2642,-122.18700000000001,799950.0
11008,2015-04-17,3.0,1.5,1300,7907,1.0,False,3,7,900,400,1970,0,98030,47.3737,-122.22399999999999,270000.0
11009,2014-07-18,5.0,3.0,2640,3200,2.0,False,4,7,2140,500,1906,0,98112,47.6188,-122.30799999999999,739375.0
11010,2015-04-22,3.0,2.5,3490,21064,1.0,True,3,10,2290,1200,1968,0,98074,47.6092,-122.073,2000000.0
11011,2014-08-18,3.0,1.75,1200,55321,1.5,False,5,7,1200,0,1977,0,98010,47.3492,-121.935,213000.0
11012,2014-09-04,3.0,2.25,2230,4551,1.5,False,5,8,1450,780,1928,0,98178,47.5078,-122.236,439000.0
11013,2015-02-10,5.0,3.25,4300,50405,2.0,False,3,8,3220,1080,1972,0,98027,47.4615,-122.0,593500.0
11014,2014-12-02,3.0,2.5,1860,10027,2.0,False,3,8,1860,0,1993,0,98033,47.6775,-122.165,625000.0
11015,2014-10-02,3.0,1.0,990,10125,1.0,False,3,7,990,0,1972,0,98042,47.3422,-122.089,222500.0
11016,2014-05-07,3.0,1.75,1580,9147,1.0,False,4,7,1210,370,1967,0,98008,47.6069,-122.11200000000001,515000.0
11017,2014-05-05,3.0,1.75,1880,6360,1.0,False,4,7,1040,840,1945,0,98115,47.6878,-122.286,600000.0
11018,2014-09-25,4.0,2.25,3220,7700,2.0,False,4,8,3220,0,1976,0,98023,47.3188,-122.38,359999.0
11019,2015-04-16,4.0,2.5,2330,31705,2.0,False,4,8,2330,0,1980,0,98052,47.6471,-122.03,630000.0
11020,2014-05-30,3.0,2.0,2120,7560,1.0,False,3,9,2120,0,1991,0,98058,47.435,-122.16,386000.0
11021,2015-04-14,5.0,3.5,3060,8862,2.0,False,3,8,3060,0,1989,0,98056,47.5322,-122.185,605000.0
11022,2014-07-30,3.0,2.0,2010,12950,1.0,False,3,8,2010,0,1953,0,98034,47.7222,-122.229,310000.0
11023,2014-08-05,3.0,1.75,1580,6099,1.0,False,5,7,790,790,1944,0,98168,47.4807,-122.29,242000.0
11024,2015-04-03,3.0,2.5,2440,10363,2.0,False,3,9,2440,0,1988,0,98029,47.5634,-122.016,620000.0
11025,2014-07-03,3.0,2.5,1930,1348,2.0,False,3,8,1300,630,2005,0,98199,47.6513,-122.384,439990.0
11026,2015-05-04,4.0,2.5,2350,4675,2.0,False,3,9,2150,200,1923,0,98112,47.6344,-122.305,880000.0
11027,2014-06-18,4.0,2.5,2290,6738,2.0,False,3,8,2290,0,1996,0,98029,47.5714,-122.005,570000.0
11028,2015-03-17,6.0,3.75,2770,5000,1.0,False,3,8,1870,900,1969,0,98107,47.669,-122.365,890000.0
11029,2014-10-13,5.0,1.75,2860,12293,1.0,False,4,8,1430,1430,1947,0,98133,47.7385,-122.348,411000.0
11030,2014-07-01,3.0,2.25,2440,47916,2.0,False,3,8,2090,350,1991,0,98053,47.6347,-121.958,485000.0
11031,2014-09-29,4.0,2.5,2500,6005,2.0,False,3,9,2500,0,2001,0,98033,47.6922,-122.17399999999999,650000.0
11032,2014-07-30,3.0,1.0,1320,24684,1.0,False,3,7,1320,0,1979,0,98168,47.4771,-122.322,150000.0
11033,2014-06-20,3.0,1.0,960,7314,1.0,False,5,6,960,0,1960,0,98002,47.2891,-122.221,205000.0
11034,2014-06-19,5.0,4.75,5990,10450,2.0,True,3,11,4050,1940,2002,0,98027,47.5554,-122.07700000000001,2200000.0
11035,2014-06-19,3.0,1.75,1840,7300,1.0,False,3,8,1840,0,1966,0,98023,47.3122,-122.369,265000.0
11036,2014-05-27,3.0,2.5,1590,2550,3.0,False,3,7,1590,0,1985,0,98117,47.6772,-122.39299999999999,488000.0
11037,2014-08-04,4.0,2.5,4040,9630,1.0,False,4,9,2020,2020,1951,0,98199,47.6408,-122.41,1400000.0
11038,2014-08-05,4.0,2.5,2070,4427,2.0,False,3,7,2070,0,2007,0,98065,47.5208,-121.869,425000.0
11039,2014-06-18,3.0,2.0,1670,7700,1.0,False,3,7,1170,500,1972,0,98034,47.725,-122.2,424000.0
11040,2015-04-24,3.0,2.5,1700,4125,2.0,False,3,7,1700,0,2004,0,98065,47.5305,-121.854,403000.0
11041,2015-04-10,4.0,2.0,1440,6702,1.0,False,4,7,1440,0,1966,0,98002,47.3056,-122.21700000000001,176250.0
11042,2014-05-16,3.0,2.5,2670,13218,1.0,False,4,10,2670,0,1988,0,98042,47.3683,-122.15299999999999,425000.0
11043,2015-04-22,3.0,2.5,1650,4636,2.0,False,3,8,1650,0,1999,0,98075,47.5997,-122.016,465000.0
11044,2014-06-23,2.0,1.0,860,2599,1.0,False,4,6,860,0,1901,0,98107,47.675,-122.37899999999999,405000.0
11045,2014-07-15,4.0,2.25,2290,12174,1.0,True,3,7,1490,800,1948,0,98178,47.5114,-122.245,840500.0
11046,2014-08-26,3.0,2.75,2180,3703,2.0,False,3,8,2180,0,2004,0,98011,47.776,-122.169,445000.0
11047,2014-10-28,3.0,2.5,1510,1178,2.0,False,3,8,1060,450,2007,0,98122,47.6181,-122.301,515000.0
11048,2015-02-17,3.0,1.0,1000,4000,1.5,False,4,6,1000,0,1915,0,98118,47.5523,-122.286,230000.0
11049,2015-04-23,3.0,2.5,2370,5321,2.0,False,3,8,2370,0,2014,0,98038,47.37,-122.01899999999999,398096.0
11050,2015-02-24,4.0,2.75,2200,122403,1.5,False,3,7,2200,0,1971,0,98014,47.6301,-121.911,522500.0
11051,2014-12-10,5.0,2.5,2750,12350,2.0,False,3,8,2750,0,1987,0,98031,47.419,-122.206,357000.0
11052,2015-04-08,4.0,2.5,2390,4200,2.0,False,3,9,2150,240,1924,0,98102,47.6272,-122.318,1200000.0
11053,2015-02-19,4.0,2.5,2180,7210,1.0,False,3,7,1190,990,1972,0,98011,47.7419,-122.181,330000.0
11054,2014-09-29,3.0,1.0,920,5546,1.0,False,2,6,920,0,1928,0,98125,47.7114,-122.28399999999999,207000.0
11055,2014-07-31,3.0,1.75,2100,9066,1.0,False,3,8,1440,660,1962,0,98188,47.4294,-122.292,375000.0
11056,2015-03-23,3.0,1.5,1230,7200,1.0,False,3,7,1230,0,1953,0,98125,47.7281,-122.311,424000.0
11057,2014-09-08,3.0,2.5,2070,3986,2.0,False,3,8,2070,0,1999,0,98065,47.5348,-121.87700000000001,423700.0
11058,2014-05-08,2.0,1.75,1230,3600,1.5,False,5,7,1230,0,1925,0,98119,47.6423,-122.361,636000.0
11059,2014-10-28,4.0,2.0,2080,6360,1.0,False,3,7,1330,750,1960,0,98118,47.5392,-122.27799999999999,352800.0
11060,2014-07-15,3.0,2.5,2620,11056,2.0,False,3,9,2620,0,1988,0,98011,47.7378,-122.21799999999999,557500.0
11061,2014-06-19,4.0,3.25,2520,3360,1.5,False,4,8,1550,970,1931,0,98115,47.6801,-122.315,618250.0
11062,2015-01-28,3.0,1.0,1000,9295,1.0,False,3,7,1000,0,1955,0,98146,47.483999999999995,-122.346,225000.0
11063,2015-03-15,4.0,2.5,3470,14271,2.0,False,3,9,3470,0,2005,0,98065,47.5423,-121.87700000000001,730000.0
11064,2015-02-04,3.0,1.0,880,6050,1.0,False,3,6,880,0,1945,0,98178,47.4995,-122.24799999999999,241000.0
11065,2015-02-26,3.0,1.75,1780,5175,1.0,False,4,7,990,790,1927,0,98116,47.5696,-122.38600000000001,615000.0
11066,2014-06-13,4.0,2.5,2220,5338,2.0,False,3,7,2220,0,2001,0,98059,47.4887,-122.15,370000.0
11067,2015-04-22,5.0,2.75,2620,5500,1.5,False,3,7,1710,910,1911,0,98117,47.6806,-122.38799999999999,635000.0
11068,2014-06-29,3.0,2.0,1610,15005,1.0,False,4,7,1610,0,1986,0,98014,47.6886,-121.911,345000.0
11069,2014-10-18,3.0,2.5,2240,41339,1.0,False,4,9,2240,0,1945,1992,98005,47.6483,-122.163,1008000.0
11070,2014-09-09,3.0,2.5,2540,11562,1.0,False,3,8,1290,1250,1964,0,98028,47.7614,-122.229,374950.0
11071,2015-04-03,5.0,3.25,2480,10277,2.0,False,5,8,1640,840,1993,0,98155,47.7726,-122.286,525000.0
11072,2015-02-24,4.0,2.75,2930,4408,1.0,False,5,8,1660,1270,1939,0,98144,47.5841,-122.295,718000.0
11073,2014-11-01,3.0,1.75,2090,6258,1.0,False,3,7,1390,700,1956,0,98108,47.5503,-122.301,350000.0
11074,2015-04-03,3.0,1.5,1170,9848,1.0,False,3,7,1170,0,1963,0,98028,47.7612,-122.234,250000.0
11075,2014-10-28,4.0,2.75,3300,4987,2.0,False,3,9,3300,0,2014,0,98074,47.6175,-122.056,849990.0
11076,2014-09-19,4.0,3.5,3260,110579,2.0,False,3,10,3260,0,1997,0,98053,47.6436,-121.99700000000001,715000.0
11077,2014-05-09,3.0,1.5,1390,48257,1.0,False,3,6,1390,0,1922,2013,98024,47.5603,-121.89399999999999,275000.0
11078,2015-02-26,4.0,1.75,2000,7350,1.0,False,3,7,1100,900,1963,0,98003,47.3428,-122.303,267000.0
11079,2014-06-26,5.0,2.0,2080,16117,1.0,False,5,7,1740,340,1959,0,98001,47.3424,-122.289,254000.0
11080,2014-10-21,3.0,2.25,2080,2856,1.5,False,3,7,1550,530,2003,0,98042,47.4198,-122.15799999999999,267500.0
11081,2014-12-23,4.0,3.75,3790,7200,2.0,False,3,10,2530,1260,1931,0,98112,47.6264,-122.289,2200000.0
11082,2014-10-21,3.0,2.5,1770,5000,2.0,False,3,7,1770,0,2009,0,98042,47.3358,-122.051,255500.0
11083,2014-10-27,4.0,2.5,2660,8027,2.0,False,3,8,2660,0,1997,0,98045,47.4831,-121.781,447000.0
11084,2014-08-04,4.0,2.75,2890,5000,1.5,False,3,8,1990,900,1911,2014,98117,47.6768,-122.363,898500.0
11085,2014-08-29,3.0,2.5,1520,3425,2.0,False,3,7,1520,0,1986,0,98052,47.6801,-122.161,402000.0
11086,2014-07-15,3.0,2.25,2380,11200,1.0,False,4,8,2380,0,1963,0,98004,47.5873,-122.193,921000.0
11087,2014-09-18,2.0,1.0,1210,3090,1.0,False,3,6,860,350,1926,0,98118,47.5532,-122.277,366000.0
11088,2015-03-23,4.0,2.5,2100,8220,1.0,False,4,8,1300,800,1975,0,98052,47.6733,-122.145,607000.0
11089,2014-05-15,4.0,2.0,1550,4815,1.5,False,3,7,1550,0,1909,0,98103,47.667,-122.336,613000.0
11090,2014-12-09,6.0,2.0,2800,29985,1.0,False,5,7,1400,1400,1954,0,98058,47.4398,-122.08,405000.0
11091,2014-09-02,4.0,5.0,5810,7440,2.0,False,3,10,3790,2020,2004,0,98033,47.6878,-122.212,1875000.0
11092,2014-10-07,2.0,1.0,1450,4500,1.5,False,4,7,1450,0,1921,0,98107,47.6739,-122.396,526000.0
11093,2014-07-11,3.0,3.25,3700,2264,2.0,False,3,11,2280,1420,1998,0,98033,47.6653,-122.205,1480000.0
11094,2015-01-29,3.0,1.75,1230,10725,1.0,False,3,7,1230,0,1980,0,98045,47.4431,-121.772,329000.0
11095,2014-07-15,3.0,1.75,1480,2211,2.0,False,3,7,1480,0,1995,0,98103,47.6966,-122.35,402500.0
11096,2014-08-05,3.0,2.5,2440,5750,2.0,False,3,9,1980,460,2000,0,98116,47.565,-122.381,679900.0
11097,2014-11-21,2.0,2.0,1070,8400,1.0,False,4,7,1070,0,1980,0,98031,47.4014,-122.186,217500.0
11098,2014-08-13,2.0,2.5,1590,1679,2.0,False,3,8,1590,0,2012,0,98029,47.5449,-122.01100000000001,395825.0
11099,2014-08-25,3.0,2.5,1750,7490,1.0,False,4,7,1180,570,1979,0,98042,47.3746,-122.149,225000.0
11100,2014-08-04,3.0,1.0,1040,8199,1.0,False,3,7,1040,0,1953,0,98155,47.7348,-122.302,285650.0
11101,2014-07-09,5.0,2.75,1970,5400,1.0,False,3,7,1320,650,1986,0,98144,47.5868,-122.30799999999999,399950.0
11102,2014-11-21,3.0,1.75,2180,14734,2.0,False,3,9,2180,0,1990,0,98045,47.4831,-121.76700000000001,488000.0
11103,2014-11-24,3.0,2.0,1190,10299,1.0,False,3,7,1190,0,1994,0,98010,47.31399999999999,-122.0,240000.0
11104,2015-04-16,3.0,2.0,2500,30056,1.0,False,5,8,1840,660,1954,0,98166,47.4468,-122.337,575000.0
11105,2015-03-18,3.0,2.25,1370,6600,2.0,False,4,7,1370,0,1993,0,98038,47.3504,-122.035,305000.0
11106,2014-07-18,3.0,1.0,880,7004,1.0,False,3,5,880,0,1950,0,98002,47.3019,-122.21600000000001,128750.0
11107,2015-02-13,3.0,1.0,1010,6120,1.0,False,3,7,860,150,1940,0,98115,47.6861,-122.296,550000.0
11108,2015-02-17,4.0,2.5,3350,11688,1.0,False,3,10,1760,1590,1995,0,98006,47.5507,-122.133,1200000.0
11109,2014-06-20,4.0,2.5,2510,6853,2.0,False,3,9,2510,0,2006,0,98038,47.3547,-122.00299999999999,448000.0
11110,2014-08-06,4.0,2.5,2510,47044,2.0,False,3,9,2510,0,1987,0,98077,47.7699,-122.085,575000.0
11111,2015-04-15,4.0,2.5,3440,56192,2.0,False,3,9,3440,0,1994,0,98053,47.6969,-122.046,785000.0
11112,2014-11-07,4.0,2.5,2320,4524,2.0,False,3,8,2320,0,2004,0,98059,47.4798,-122.13600000000001,429950.0
11113,2014-12-03,3.0,2.5,1810,7200,1.0,False,5,7,1310,500,1960,0,98033,47.6885,-122.211,827500.0
11114,2015-05-05,2.0,2.25,1910,108900,1.0,False,4,7,1010,900,1972,0,98038,47.4206,-122.023,411000.0
11115,2014-10-21,5.0,3.75,4220,15959,2.0,False,3,11,4220,0,2004,0,98075,47.5869,-121.96700000000001,1165000.0
11116,2015-04-10,4.0,2.25,1890,7210,1.0,False,3,8,1890,0,1967,0,98008,47.6342,-122.117,545000.0
11117,2014-08-14,3.0,2.25,1850,7923,1.0,False,4,7,1150,700,1977,0,98033,47.7011,-122.171,461000.0
11118,2014-12-15,2.0,1.75,1170,4887,1.0,False,3,6,1020,150,1929,0,98117,47.695,-122.366,459000.0
11119,2014-07-25,4.0,1.5,2993,19400,2.0,False,4,7,2233,760,1921,0,98166,47.4692,-122.365,540000.0
11120,2014-09-15,2.0,1.75,2230,6930,1.0,False,4,8,1530,700,1947,0,98105,47.6705,-122.277,766500.0
11121,2015-01-26,4.0,2.25,2080,15750,1.0,False,3,8,1460,620,1976,0,98034,47.7225,-122.2,440000.0
11122,2015-04-28,3.0,1.75,2110,15400,1.0,False,3,7,1380,730,1963,0,98178,47.4861,-122.226,288250.0
11123,2014-11-26,4.0,2.75,3190,19513,2.0,False,4,10,3190,0,1982,0,98034,47.6991,-122.235,2125000.0
11124,2014-08-25,3.0,1.75,1380,3561,1.0,False,4,7,860,520,1925,0,98117,47.6822,-122.399,535000.0
11125,2015-01-27,3.0,1.5,1970,3400,1.5,False,4,8,1420,550,1929,0,98122,47.6163,-122.292,490000.0
11126,2014-05-27,3.0,3.5,1820,1501,2.0,False,3,8,1430,390,2014,0,98144,47.596000000000004,-122.29799999999999,499950.0
11127,2015-02-06,3.0,2.0,1010,14183,1.0,False,3,8,1010,0,1982,0,98074,47.6232,-122.04299999999999,390000.0
11128,2014-08-28,5.0,4.5,6085,142725,3.0,False,3,11,6085,0,2000,0,98014,47.6085,-121.95200000000001,1610000.0
11129,2014-05-13,4.0,2.5,3490,7494,2.0,False,3,11,3490,0,2000,0,98006,47.559,-122.12700000000001,975000.0
11130,2014-06-18,3.0,1.75,1670,6900,1.0,False,3,7,1170,500,1978,0,98023,47.2975,-122.38,239950.0
11131,2015-04-03,3.0,2.5,2200,4692,2.0,False,3,8,2200,0,2005,0,98011,47.7761,-122.169,480000.0
11132,2014-07-28,3.0,3.0,2410,12183,2.0,False,3,9,2410,0,1988,0,98011,47.747,-122.177,555000.0
11133,2015-01-09,3.0,2.25,1690,7320,2.0,False,3,7,1690,0,1987,0,98198,47.3889,-122.316,292500.0
11134,2014-12-03,2.0,2.0,1660,5200,1.0,False,5,7,1120,540,1906,0,98103,47.6871,-122.334,601150.0
11135,2014-08-19,3.0,2.0,2100,31550,1.0,False,3,8,2100,0,2010,0,98014,47.6907,-121.917,399000.0
11136,2014-11-04,3.0,1.75,1830,27468,1.0,False,3,7,1830,0,1954,0,98028,47.7754,-122.23299999999999,398000.0
11137,2014-09-23,4.0,2.75,2240,5400,2.0,False,4,7,1540,700,1940,0,98116,47.5785,-122.402,590000.0
11138,2015-03-31,3.0,2.5,1920,4480,2.0,False,3,9,1920,0,1949,1997,98119,47.6472,-122.37299999999999,1011000.0
11139,2015-01-12,4.0,1.5,1740,12728,1.0,False,4,7,1180,560,1964,0,98003,47.2808,-122.3,265000.0
11140,2015-04-21,3.0,2.5,1960,3953,2.0,False,3,8,1960,0,1999,0,98059,47.4904,-122.15799999999999,395000.0
11141,2015-02-25,4.0,2.5,2590,6394,2.0,False,3,8,2590,0,2003,0,98028,47.7599,-122.23299999999999,533000.0
11142,2014-08-28,3.0,2.0,1770,7200,1.0,False,4,7,1770,0,1967,0,98033,47.6642,-122.17299999999999,514000.0
11143,2014-06-10,4.0,2.0,1210,11100,1.0,False,4,7,1210,0,1955,0,98006,47.5747,-122.145,483300.0
11144,2015-04-22,4.0,2.5,2250,10696,2.0,False,3,8,2250,0,1996,0,98006,47.5715,-122.12799999999999,645000.0
11145,2015-04-13,4.0,2.5,2450,5079,2.0,False,3,9,2450,0,2001,0,98056,47.5214,-122.191,555000.0
11146,2015-04-29,3.0,2.5,1770,3205,2.0,False,3,9,1770,0,2005,0,98052,47.6658,-122.084,593567.0
11147,2014-09-10,3.0,1.0,1170,6134,1.0,False,4,7,1170,0,1948,0,98168,47.4941,-122.31200000000001,209977.0
11148,2014-06-10,4.0,1.75,1720,8750,1.0,False,3,7,860,860,1971,0,98034,47.726000000000006,-122.21,385000.0
11149,2014-05-27,4.0,3.25,2510,5311,2.0,False,3,9,2510,0,2009,0,98056,47.5028,-122.17,450800.0
11150,2015-01-15,3.0,2.5,1810,7210,1.0,False,5,7,1210,600,1968,0,98059,47.5067,-122.163,420000.0
11151,2014-05-23,3.0,2.75,1960,2500,1.5,False,5,7,1410,550,1926,0,98103,47.6744,-122.353,599000.0
11152,2015-02-25,5.0,3.0,2980,10064,1.0,False,3,7,1680,1300,1940,0,98155,47.7372,-122.316,595000.0
11153,2014-05-05,3.0,2.25,2010,6000,1.0,False,3,8,1330,680,1975,0,98052,47.6912,-122.115,570000.0
11154,2015-04-30,3.0,1.5,1090,5003,1.0,False,3,7,1090,0,1962,0,98125,47.703,-122.321,350000.0
11155,2015-01-08,2.0,1.5,1280,11071,1.0,False,3,7,850,430,1984,0,98074,47.6351,-122.03299999999999,386500.0
11156,2014-07-17,3.0,1.75,2259,26831,1.5,False,5,7,1491,768,1908,0,98001,47.2741,-122.266,262500.0
11157,2015-03-06,3.0,1.75,1840,17286,1.0,False,4,7,1440,400,1978,0,98030,47.371,-122.17299999999999,325000.0
11158,2015-05-06,3.0,2.5,2150,161607,2.0,False,3,7,1330,820,1995,0,98038,47.4178,-121.93700000000001,513000.0
11159,2014-11-21,3.0,1.75,1800,4429,2.0,False,4,7,1800,0,1906,0,98103,47.6842,-122.35700000000001,579000.0
11160,2014-06-26,3.0,2.5,1630,7700,1.0,False,3,7,1120,510,1978,0,98031,47.3876,-122.211,249900.0
11161,2014-09-23,2.0,1.0,840,10465,1.0,False,3,6,840,0,1951,0,98155,47.755,-122.31700000000001,295000.0
11162,2015-04-29,4.0,1.75,2260,17711,1.0,False,4,9,2260,0,1968,0,98040,47.5498,-122.214,980000.0
11163,2014-11-06,3.0,1.0,1160,7875,1.0,False,3,7,1160,0,1953,0,98125,47.724,-122.323,285000.0
11164,2014-08-11,5.0,3.5,4390,10140,2.0,False,3,9,3350,1040,2005,0,98125,47.7174,-122.28200000000001,971000.0
11165,2015-02-24,5.0,2.0,1680,3240,1.0,False,3,5,840,840,1906,0,98144,47.5965,-122.311,380000.0
11166,2015-02-05,3.0,1.5,1360,13496,1.0,False,4,8,1360,0,1960,0,98198,47.4032,-122.314,345000.0
11167,2014-11-06,2.0,1.0,1470,25661,1.5,False,3,4,1470,0,1932,0,98059,47.4878,-122.13,230000.0
11168,2014-10-02,5.0,2.5,1980,10205,1.0,False,4,7,1080,900,1929,0,98115,47.699,-122.307,418000.0
11169,2014-09-02,4.0,3.5,3290,8059,2.0,False,3,9,3290,0,2012,0,98029,47.5573,-122.02,801000.0
11170,2015-01-28,3.0,2.25,1560,8570,1.0,False,5,7,1080,480,1977,0,98004,47.6155,-122.21,1100000.0
11171,2014-09-01,3.0,1.5,1050,4590,1.0,False,3,7,850,200,1949,0,98115,47.6943,-122.29,438924.0
11172,2014-09-11,3.0,2.25,2120,40518,1.0,False,3,8,2120,0,1967,0,98075,47.5896,-122.009,530000.0
11173,2014-09-23,2.0,1.0,1120,5650,1.0,False,3,6,720,400,1904,0,98118,47.5155,-122.255,245000.0
11174,2015-04-23,2.0,0.75,1330,2856,1.0,False,4,7,930,400,1916,0,98126,47.5671,-122.37,399950.0
11175,2015-03-03,3.0,1.75,2360,8290,1.0,False,4,7,1180,1180,1950,0,98115,47.6738,-122.281,753000.0
11176,2014-10-24,4.0,2.5,2600,9355,1.0,False,3,9,1840,760,1983,0,98028,47.7446,-122.249,509000.0
11177,2014-07-30,3.0,1.75,1330,10523,1.0,False,3,7,1000,330,1981,0,98055,47.4605,-122.206,295500.0
11178,2014-07-21,2.0,1.0,980,1600,2.0,False,3,8,980,0,2010,0,98119,47.638000000000005,-122.375,447000.0
11179,2015-01-07,3.0,2.5,1830,7585,2.0,False,4,8,1830,0,1995,0,98042,47.3893,-122.154,325000.0
11180,2014-10-08,4.0,2.5,2960,28005,2.0,False,3,10,2960,0,1989,0,98072,47.7477,-122.117,760000.0
11181,2014-11-17,5.0,3.5,3330,3705,2.0,False,3,9,2610,720,2008,0,98006,47.5567,-122.124,795000.0
11182,2014-08-21,3.0,1.5,1140,20383,1.0,False,3,7,840,300,1985,0,98045,47.4755,-121.758,319900.0
11183,2014-07-20,3.0,1.75,2370,6360,1.0,False,3,7,1280,1090,1954,0,98178,47.5039,-122.24,385000.0
11184,2015-05-05,3.0,2.0,940,5000,1.0,False,3,7,880,60,1941,0,98117,47.6771,-122.398,575000.0
11185,2014-05-16,4.0,2.75,3280,24440,2.0,False,3,10,3280,0,1996,0,98077,47.7073,-122.07,862500.0
11186,2015-03-18,4.0,2.0,1370,8100,1.0,False,2,7,1370,0,1947,0,98155,47.748999999999995,-122.31200000000001,420550.0
11187,2014-10-15,4.0,2.5,2170,10500,1.0,False,3,7,1570,600,1962,0,98155,47.7512,-122.295,420000.0
11188,2014-09-15,1.0,1.0,640,10280,1.0,False,2,5,640,0,1920,0,98126,47.5144,-122.368,110000.0
11189,2014-08-13,4.0,3.0,3310,4500,2.5,False,5,9,2910,400,1900,0,98103,47.6594,-122.345,829000.0
11190,2015-03-02,6.0,3.0,2390,4000,2.0,False,3,7,2390,0,2014,0,98118,47.5173,-122.286,462500.0
11191,2015-04-16,4.0,2.5,3190,4980,2.0,False,3,9,3190,0,2005,0,98038,47.3657,-122.03399999999999,419000.0
11192,2014-10-30,3.0,1.0,1560,5225,1.5,False,3,7,1260,300,1927,0,98118,47.5554,-122.279,430000.0
11193,2015-03-17,2.0,1.0,940,9458,1.0,False,3,6,940,0,1948,0,98155,47.7523,-122.311,265000.0
11194,2014-07-14,3.0,1.5,1540,13475,1.0,False,4,7,1540,0,1972,0,98059,47.4766,-122.15299999999999,270000.0
11195,2015-04-14,3.0,1.0,1200,12500,1.5,False,3,6,1200,0,1936,0,98198,47.4162,-122.329,204000.0
11196,2014-06-20,4.0,3.5,4410,36200,2.0,False,3,11,4410,0,1989,0,98006,47.5487,-122.126,1320000.0
11197,2014-07-01,4.0,2.75,2970,12750,1.5,False,4,7,2130,840,1918,1986,98004,47.6135,-122.213,1565000.0
11198,2014-05-29,3.0,2.5,2620,21587,2.0,False,3,7,2620,0,1992,0,98053,47.6384,-121.959,672000.0
11199,2015-03-05,4.0,3.5,3070,4440,2.0,False,3,9,2030,1040,1922,2007,98116,47.5732,-122.411,900000.0
11200,2015-05-07,4.0,1.75,2190,5060,1.0,False,3,7,1190,1000,1950,0,98116,47.5846,-122.387,567500.0
11201,2014-06-11,5.0,2.5,2340,6000,2.0,False,4,10,2340,0,1922,0,98144,47.5764,-122.287,1085000.0
11202,2014-08-01,4.0,4.0,4168,8485,2.0,False,3,10,3222,946,2007,0,98023,47.3029,-122.387,442000.0
11203,2014-06-25,3.0,1.0,1320,9000,1.0,False,3,7,1320,0,1966,0,98001,47.3461,-122.272,196500.0
11204,2014-10-01,3.0,2.5,2510,4600,2.0,False,3,10,2510,0,2006,0,98034,47.7051,-122.223,1185000.0
11205,2014-11-20,3.0,1.75,1430,10574,2.0,False,3,7,1430,0,1981,0,98011,47.7668,-122.21799999999999,375000.0
11206,2014-05-06,2.0,1.0,900,5160,1.0,False,3,6,900,0,1952,0,98106,47.525,-122.35600000000001,219000.0
11207,2014-10-03,4.0,1.75,3720,8448,1.0,False,4,9,1960,1760,1947,0,98199,47.6425,-122.406,1275000.0
11208,2014-06-04,3.0,2.5,1720,8755,1.0,False,3,8,1000,720,1983,0,98023,47.3186,-122.391,275000.0
11209,2015-01-26,3.0,3.25,4330,14600,2.0,False,3,10,3630,700,1985,0,98074,47.6341,-122.044,722800.0
11210,2014-06-09,4.0,2.5,2380,13435,2.0,False,3,10,2380,0,1992,0,98075,47.5833,-122.02799999999999,648000.0
11211,2015-03-09,3.0,2.5,1890,6088,2.0,False,3,7,1890,0,1996,0,98002,47.2886,-122.21799999999999,265000.0
11212,2014-07-10,4.0,1.75,1520,7700,1.0,False,4,7,1520,0,1967,0,98034,47.7356,-122.191,499950.0
11213,2014-07-21,4.0,2.0,1540,7575,1.0,False,4,7,1040,500,1978,0,98032,47.3664,-122.279,215000.0
11214,2014-07-23,3.0,2.5,1090,7700,1.0,False,4,7,1090,0,1957,0,98008,47.607,-122.12,394950.0
11215,2014-10-17,2.0,2.25,2950,15593,1.0,False,4,8,1560,1390,1942,1986,98039,47.6209,-122.236,1550000.0
11216,2014-07-22,6.0,3.75,3160,5000,2.0,False,3,8,3160,0,1989,0,98107,47.6748,-122.384,848750.0
11217,2014-08-05,4.0,2.5,1900,2766,2.0,False,3,8,1900,0,2014,0,98106,47.543,-122.368,425000.0
11218,2014-06-13,4.0,2.5,2790,43091,2.0,False,4,9,2790,0,1989,0,98077,47.7759,-122.08,665000.0
11219,2014-12-08,2.0,1.0,1340,9840,1.0,False,3,7,1340,0,1949,0,98133,47.7202,-122.339,290000.0
11220,2014-10-16,4.0,1.0,1440,7215,1.5,False,3,7,1440,0,1969,0,98034,47.7133,-122.212,355000.0
11221,2014-08-14,4.0,3.5,3210,5000,3.0,False,3,9,3210,0,2014,0,98136,47.5203,-122.39299999999999,889000.0
11222,2014-11-06,4.0,3.5,2510,3763,2.0,False,3,8,1990,520,2013,0,98052,47.7002,-122.103,680000.0
11223,2014-06-26,3.0,1.5,2450,12497,1.0,False,4,7,2450,0,1967,0,98065,47.5317,-121.834,358000.0
11224,2014-09-10,3.0,2.25,1340,4080,1.5,False,3,6,1170,170,1907,0,98144,47.5722,-122.291,330000.0
11225,2014-10-09,3.0,1.75,1720,5956,2.0,False,3,8,1720,0,1981,0,98033,47.6875,-122.20200000000001,575000.0
